Generation,evals,avg,std,min,max,best_one,fitness_best_one
149,346,[  23.0575     2603.25685871],[ 0.96394696 85.5106921 ],[  22.         2514.04963613],[  25.         2711.85365616],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 4, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 93, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 33, 79, 100, 38, 14, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2658.402134748193)"
150,332,[  23.0475     2602.67958273],[ 0.95929336 85.78270912],[  22.         2514.04963613],[  24.         2701.37880327],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 4, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 93, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 33, 79, 100, 38, 14, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2658.402134748193)"
151,338,[  22.905      2612.89632418],[ 0.94391472 86.26992543],[  22.         2514.04963613],[  24.         2701.19675695],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 4, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 93, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 33, 79, 100, 38, 14, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2658.402134748193)"
152,346,[  22.705      2627.85100535],[ 0.88767956 85.1347251 ],[  22.         2514.04963613],[  24.         2701.19675695],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 4, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 93, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 33, 79, 100, 38, 14, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2658.402134748193)"
153,330,[  22.515     2645.9124672],[ 0.82751133 81.46033223],[  22.         2489.53789356],[  24.         2700.91690906],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 4, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 93, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 33, 79, 100, 38, 14, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2658.402134748193)"
154,334,[  22.6825     2626.67706495],[ 0.8813023  86.19415508],[  22.         2489.53789356],[  24.         2700.87959892],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 4, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 93, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 33, 79, 100, 38, 14, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2658.402134748193)"
155,332,[  22.8275     2609.66589597],[ 0.90152302 86.21581296],[  22.         2489.53789356],[  24.         2700.87959892],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 4, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 93, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 33, 79, 100, 38, 14, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2658.402134748193)"
156,354,[  22.965      2593.18656776],[ 0.89374213 83.31682855],[  22.         2489.53789356],[  24.         2700.87959892],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 4, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 93, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 33, 79, 100, 38, 14, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2658.402134748193)"
157,334,[  23.175      2568.04072729],[ 0.84224403 71.53729824],[  22.         2489.53789356],[  24.         2700.87959892],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 4, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 93, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 33, 79, 100, 38, 14, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2658.402134748193)"
158,342,[  23.265     2558.9712446],[ 0.83353164 66.90469501],[  22.         2489.53789356],[  24.         2693.45222406],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 4, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 93, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 33, 79, 100, 38, 14, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2658.402134748193)"
159,340,[  23.32       2556.42167984],[ 0.85883642 67.49294921],[  22.         2478.36935088],[  24.         2690.33023811],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 4, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 93, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 33, 79, 100, 38, 14, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2658.402134748193)"
160,352,[  23.2125     2562.79424187],[ 0.88450198 71.4012789 ],[  22.         2478.36935088],[  24.         2690.33023811],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 4, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 93, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 33, 79, 100, 38, 14, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2658.402134748193)"
161,340,[  23.07       2570.39732572],[ 0.88605869 74.30353394],[  22.         2478.36935088],[  24.         2688.90269329],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 4, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 93, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 33, 79, 100, 38, 14, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2658.402134748193)"
162,348,[  22.885      2580.22008106],[ 0.85543848 77.24041248],[  22.         2469.41148096],[  24.         2687.78529371],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 33, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 14, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2627.9262436893987)"
163,350,[  22.7925     2585.04235392],[ 0.83333292 78.52195094],[  22.         2469.41148096],[  24.         2687.42145016],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 33, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 14, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2627.9262436893987)"
164,344,[  22.6675     2595.31962904],[ 0.81359926 80.77633402],[  22.         2469.41148096],[  24.         2694.58932165],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 33, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 14, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2627.9262436893987)"
165,310,[  22.61       2593.80250255],[ 0.77323994 81.13145678],[  22.         2469.41148096],[  24.         2682.24146966],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 33, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 14, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2627.9262436893987)"
166,326,[  22.635     2591.8349496],[ 0.81656292 80.84375657],[  22.         2469.41148096],[  24.       2675.352328],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 33, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 14, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2627.9262436893987)"
167,320,[  22.5775     2600.94311247],[ 0.84793499 80.24509605],[  22.         2469.41148096],[  24.         2671.67300999],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 33, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 14, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2627.9262436893987)"
168,364,[  22.475      2608.31496416],[ 0.78700381 77.33971156],[  22.         2469.41148096],[  24.         2665.59356859],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 33, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 14, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2627.9262436893987)"
169,338,[  22.2375     2626.25562719],[ 0.54414497 66.85897807],[  22.         2469.41148096],[  24.         2665.54321921],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 33, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 14, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2627.9262436893987)"
170,346,[  22.3025     2618.03039956],[ 0.60909256 72.62215793],[  22.        2443.4311932],[  24.         2658.40213475],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 33, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 14, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2627.9262436893987)"
171,322,[  22.33       2612.12069429],[ 0.61326992 75.86865296],[  22.        2443.4311932],[  24.         2658.40213475],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 33, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 14, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2627.9262436893987)"
172,340,[  22.365     2608.5540375],[ 0.65709588 78.23925467],[  22.         2437.82217337],[  24.         2658.40213475],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 33, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 14, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2627.9262436893987)"
173,352,[  22.4425     2597.22413663],[ 0.6976344  81.89834111],[  22.         2437.82217337],[  24.         2658.40213475],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 33, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 14, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2627.9262436893987)"
174,340,[  22.57       2580.22892184],[ 0.74839829 84.8839224 ],[  22.         2437.82217337],[  24.         2658.40213475],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 33, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 14, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2627.9262436893987)"
175,340,[  22.7325     2557.10284468],[ 0.76546963 82.88141462],[  22.         2437.82217337],[  24.         2658.40213475],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 33, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 14, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2627.9262436893987)"
176,344,[  22.885      2536.24192296],[ 0.7660124  75.65382112],[  22.         2437.82217337],[  24.         2658.40213475],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 50, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 14, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 33, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2624.5627784023463)"
177,344,[  22.9525     2527.47119226],[ 0.781181   72.44035518],[  22.         2437.82217337],[  24.         2646.20007851],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 33, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 58, 14, 44, 43, 72, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2618.739600694945)"
178,334,[  23.05       2517.89222439],[ 0.77942286 69.0784568 ],[  22.         2437.82217337],[  24.         2633.55795521],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 33, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 58, 14, 44, 43, 72, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2618.739600694945)"
179,330,[  22.9975     2523.04467025],[ 0.80777085 73.63911177],[  22.         2437.82217337],[  24.         2633.23521199],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 33, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 58, 14, 44, 43, 72, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2618.739600694945)"
180,340,[  23.0075     2528.60194262],[ 0.87031244 77.25991381],[  22.         2437.82217337],[  24.         2628.65065628],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 35, 33, 12, 63, 70, 51, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 14, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2614.903324926659)"
181,324,[  22.915      2540.97792809],[ 0.91802778 81.7059734 ],[  22.         2437.82217337],[  24.         2628.65065628],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 35, 33, 12, 63, 70, 51, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 14, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2614.903324926659)"
182,350,[  23.075      2525.50674512],[ 0.90519335 79.4532121 ],[  22.         2437.82217337],[  24.         2627.92624369],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 64, 11, 19, 3, 81, 51, 33, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 14, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2614.1093789606766)"
183,358,[  22.935      2532.47141995],[ 0.88643951 82.48765882],[  22.         2437.82217337],[  24.         2639.42562807],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 64, 11, 19, 3, 81, 51, 33, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 14, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2614.1093789606766)"
184,336,[  22.695      2547.21368827],[ 0.81668537 85.80004525],[  22.         2437.82217337],[  24.         2639.42562807],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 64, 11, 19, 3, 81, 51, 33, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 14, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2614.1093789606766)"
185,354,[  22.6775     2552.79505239],[ 0.85935659 87.62232445],[  22.         2437.82217337],[  24.         2627.92624369],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 64, 11, 19, 3, 81, 51, 33, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 14, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2614.1093789606766)"
