Generation,evals,avg,std,min,max,best_one,fitness_best_one
111,64,[  23.         2841.32808204],[0.         3.60867155],[  23.         2828.30149412],[  23.         2842.39359483],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 2, 38, 89, 23, 77, 57, 15, 45, 60, 5, 28, 49, 63, 64, 52, 43, 41, 53, 19, 86, 21, 14, 16, 36, 66, 75, 94, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 34, 1, 3, 65, 50, 10, 20, 51, 33, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 72, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2828.3014941219335)"
112,56,[  23.         2840.54049033],[0.         4.57290397],[  23.         2828.30149412],[  23.         2842.39359483],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 2, 38, 89, 23, 77, 57, 15, 45, 60, 5, 28, 49, 63, 64, 52, 43, 41, 53, 19, 86, 21, 14, 16, 36, 66, 75, 94, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 34, 1, 3, 65, 50, 10, 20, 51, 33, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 72, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2828.3014941219335)"
113,62,[  23.         2839.30388469],[0.         5.48275312],[  23.         2828.30149412],[  23.         2842.39359483],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 2, 38, 89, 23, 77, 57, 15, 45, 60, 5, 28, 49, 63, 64, 52, 43, 41, 53, 19, 86, 21, 14, 16, 36, 66, 75, 94, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 34, 1, 3, 65, 50, 10, 20, 51, 33, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 72, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2828.3014941219335)"
114,68,[  23.01       2837.30952716],[0.09949874 6.40217027],[  23.         2820.90648459],[  24.         2842.39359483],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 2, 38, 89, 23, 77, 57, 15, 45, 60, 5, 28, 49, 63, 64, 52, 43, 41, 53, 19, 86, 21, 14, 16, 36, 66, 75, 94, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 34, 1, 3, 65, 50, 10, 20, 51, 33, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 72, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2828.3014941219335)"
115,60,[  23.01       2833.30186856],[0.09949874 6.04461596],[  23.         2820.90648459],[  24.         2842.39359483],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 2, 38, 89, 23, 77, 57, 15, 45, 60, 5, 28, 49, 63, 64, 52, 43, 41, 53, 19, 86, 21, 14, 16, 36, 66, 75, 94, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 34, 1, 3, 65, 50, 10, 20, 51, 33, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 72, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2828.3014941219335)"
116,48,[  23.01       2828.32533183],[0.09949874 1.01213443],[  23.         2820.90648459],[  24.         2833.19088407],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 2, 38, 89, 23, 77, 57, 15, 45, 60, 5, 28, 49, 63, 64, 52, 43, 41, 53, 19, 86, 21, 14, 16, 36, 66, 75, 94, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 34, 1, 3, 65, 50, 10, 20, 51, 33, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 72, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2828.3014941219335)"
117,62,[  23.01       2828.22754403],[0.09949874 0.73579416],[  23.         2820.90648459],[  24.         2828.30149412],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 2, 38, 89, 23, 77, 57, 15, 45, 60, 5, 28, 49, 63, 64, 52, 43, 41, 53, 19, 86, 21, 14, 16, 36, 66, 75, 94, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 34, 1, 3, 65, 50, 10, 20, 51, 33, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 72, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2828.3014941219335)"
118,58,[  23.02       2828.15359393],[0.14       1.03530133],[  23.         2820.90648459],[  24.         2828.30149412],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 2, 38, 89, 23, 77, 57, 15, 45, 60, 5, 28, 49, 63, 64, 52, 43, 41, 53, 19, 86, 21, 14, 16, 36, 66, 75, 94, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 34, 1, 3, 65, 50, 10, 20, 51, 33, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 72, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2828.3014941219335)"
119,72,[  23.02       2828.15359393],[0.14       1.03530133],[  23.         2820.90648459],[  24.         2828.30149412],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 2, 38, 89, 23, 77, 57, 15, 45, 60, 5, 28, 49, 63, 64, 52, 43, 41, 53, 19, 86, 21, 14, 16, 36, 66, 75, 94, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 34, 1, 3, 65, 50, 10, 20, 51, 33, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 72, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2828.3014941219335)"
120,72,[  23.02       2828.15359393],[0.14       1.03530133],[  23.         2820.90648459],[  24.         2828.30149412],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 2, 38, 89, 23, 77, 57, 15, 45, 60, 5, 28, 49, 63, 64, 52, 43, 41, 53, 19, 86, 21, 14, 16, 36, 66, 75, 94, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 34, 1, 3, 65, 50, 10, 20, 51, 33, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 72, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2828.3014941219335)"
121,56,[  23.02       2828.15359393],[0.14       1.03530133],[  23.         2820.90648459],[  24.         2828.30149412],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 2, 38, 89, 23, 77, 57, 15, 45, 60, 5, 28, 49, 63, 64, 52, 43, 41, 53, 19, 86, 21, 14, 16, 36, 66, 75, 94, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 34, 1, 3, 65, 50, 10, 20, 51, 33, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 72, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2828.3014941219335)"
122,58,[  23.02       2828.15359393],[0.14       1.03530133],[  23.         2820.90648459],[  24.         2828.30149412],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 2, 38, 89, 23, 77, 57, 15, 45, 60, 5, 28, 49, 63, 64, 52, 43, 41, 53, 19, 86, 21, 14, 16, 36, 66, 75, 94, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 34, 1, 3, 65, 50, 10, 20, 51, 33, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 72, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2828.3014941219335)"
123,72,[  23.02       2828.15359393],[0.14       1.03530133],[  23.         2820.90648459],[  24.         2828.30149412],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 2, 38, 89, 23, 77, 57, 15, 45, 60, 5, 28, 49, 63, 64, 52, 43, 41, 53, 19, 86, 21, 14, 16, 36, 66, 75, 94, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 34, 1, 3, 65, 50, 10, 20, 51, 33, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 72, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2828.3014941219335)"
124,56,[  23.02       2828.06115692],[0.14       1.37492596],[  23.         2819.05779331],[  24.         2828.30149412],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 94, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 34, 1, 3, 65, 50, 10, 20, 51, 33, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 72, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2819.0577933120185)"
125,58,[  23.02       2828.06115692],[0.14       1.37492596],[  23.         2819.05779331],[  24.         2828.30149412],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 94, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 34, 1, 3, 65, 50, 10, 20, 51, 33, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 72, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2819.0577933120185)"
126,64,[  23.02       2827.87628291],[0.14       1.86448354],[  23.         2819.05779331],[  24.         2828.30149412],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 94, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 34, 1, 3, 65, 50, 10, 20, 51, 33, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 72, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2819.0577933120185)"
127,48,[  23.02       2827.59897188],[0.14       2.39310386],[  23.         2819.05779331],[  24.         2828.30149412],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 94, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 34, 1, 3, 65, 50, 10, 20, 51, 33, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 72, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2819.0577933120185)"
128,60,[  23.02       2827.22922385],[0.14       2.91351339],[  23.         2819.05779331],[  24.         2828.30149412],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 94, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 34, 1, 3, 65, 50, 10, 20, 51, 33, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 72, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2819.0577933120185)"
129,66,[  23.03       2826.41233636],[0.17058722 3.64580295],[  23.         2819.05779331],[  24.         2828.30149412],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 94, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 34, 1, 3, 65, 50, 10, 20, 51, 33, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 72, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2819.0577933120185)"
130,56,[  23.03       2824.89574286],[0.17058722 4.44629657],[  23.         2815.29765629],[  24.         2828.30149412],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 6, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 75, 57, 15, 21, 60, 5, 28, 49, 63, 64, 99, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 77, 94, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 34, 1, 3, 65, 50, 10, 20, 51, 33, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 72, 83, 59, 55, 88, 46, 7, 18, 48, 98, 52, 97]","(23.0, 2815.2976562856743)"
131,54,[  23.07       2821.86454796],[0.25514702 4.1948046 ],[  23.         2815.29765629],[  24.         2828.30149412],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 6, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 75, 57, 15, 21, 60, 5, 28, 49, 63, 64, 99, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 77, 94, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 34, 1, 3, 65, 50, 10, 20, 51, 33, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 72, 83, 59, 55, 88, 46, 7, 18, 48, 98, 52, 97]","(23.0, 2815.2976562856743)"
132,58,[  23.         2818.33908462],[0.         4.68505961],[  23.         2772.93039159],[  23.         2819.05779331],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 34, 1, 3, 65, 50, 10, 20, 51, 33, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2772.930391587506)"
133,68,[  23.         2817.68433934],[0.         6.54034673],[  23.         2772.93039159],[  23.         2819.05779331],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 34, 1, 3, 65, 50, 10, 20, 51, 33, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2772.930391587506)"
134,56,[  23.01       2816.19127737],[0.09949874 8.38054168],[  23.         2772.93039159],[  24.         2819.05779331],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 34, 1, 3, 65, 50, 10, 20, 51, 33, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2772.930391587506)"
135,50,[  23.02       2813.65509554],[ 0.14       11.15795876],[  23.         2772.93039159],[  24.         2819.05779331],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 34, 1, 3, 65, 50, 10, 20, 51, 33, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2772.930391587506)"
136,52,[  23.05       2807.80794538],[ 0.21794495 15.07840745],[  23.         2772.93039159],[  24.         2819.05779331],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 34, 1, 3, 65, 50, 10, 20, 51, 33, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2772.930391587506)"
137,54,[  23.08       2800.99625921],[ 0.2712932  18.24190601],[  23.         2772.93039159],[  24.         2815.29765629],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 34, 1, 3, 65, 50, 10, 20, 51, 33, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2772.930391587506)"
138,52,[  23.11      2789.9647834],[ 0.31288976 18.29655172],[  23.         2772.93039159],[  24.         2815.29765629],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 34, 1, 3, 65, 50, 10, 20, 51, 33, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2772.930391587506)"
139,60,[  23.14       2776.45185598],[0.34698703 7.74213356],[  23.         2772.93039159],[  24.         2805.34045836],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 34, 1, 3, 65, 50, 10, 20, 51, 33, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2772.930391587506)"
140,70,[  23.         2772.73849094],[0.        1.9093873],[  23.         2753.74032722],[  23.         2772.93039159],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 53, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 89, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 34, 1, 3, 65, 50, 10, 20, 51, 33, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2753.7403272202328)"
141,42,[  23.        2772.5465903],[0.         2.68660901],[  23.         2753.74032722],[  23.         2772.93039159],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 53, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 89, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 34, 1, 3, 65, 50, 10, 20, 51, 33, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2753.7403272202328)"
142,72,[  23.         2771.95297389],[0.         4.26347697],[  23.        2751.9488797],[  23.         2772.93039159],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2751.948879703332)"
143,64,[  23.         2771.14954237],[0.         5.66840414],[  23.        2751.9488797],[  23.         2772.93039159],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2751.948879703332)"
144,52,[  23.        2770.1542102],[0.         6.88819862],[  23.        2751.9488797],[  23.         2772.93039159],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2751.948879703332)"
145,68,[  23.01       2768.12071851],[0.09949874 8.58525245],[  23.         2747.66614417],[  24.         2772.93039159],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2751.948879703332)"
146,52,[  23.02       2764.28846312],[0.14       9.99317371],[  23.         2747.66614417],[  24.         2772.93039159],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2751.948879703332)"
147,58,[  23.05       2758.55387485],[0.21794495 9.28826413],[  23.         2747.66614417],[  24.         2772.93039159],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2751.948879703332)"
